"fecha","dia","mes","anio","tipo_cambio","activo_bcra","reservas_pesos","divisas_pesos","convenio_multilateral","titulos_publicos","adelantos_transitorios","credito_sist_financiero","pasivo_bcra","base_monetaria","circulacion_monetaria","oblig_organismos_internales","titulos_emitidos_bcra","letras_intransferibles","reservas_dolares","ratio_reservas_base"
2001-05-23,23,5,2001,1,40411.877,16659.353,2609.064,NA,1790.414,NA,950.448,35914.336,12965.912,12965.912,9585.657,NA,NA,16659.353,1.28485778709589
2001-05-31,31,5,2001,1,38316.771,15447.388,922.056,NA,1782.945,NA,953.654,33776.766,12978.508,12978.508,9571.768,NA,NA,15447.388,1.19022833749457
2001-06-07,7,6,2001,1,38220.14,23295.171,886.172,NA,1789.057,NA,949.001,33612.853,14741.339,13660.524,9541.749,NA,NA,23295.171,1.58026153526488
2001-06-15,15,6,2001,1,38663.662,23118.131,1176.796,NA,1783.312,NA,949.142,34047.374,14964.67,13307.536,9550.327,NA,NA,23118.131,1.54484736382426
2001-06-23,23,6,2001,1,38241.295,22960.693,1382.781,NA,1769.344,NA,947.257,33634.213,14611.416,12934.03,9436.173,NA,NA,22960.693,1.57142148303765
2001-06-30,30,6,2001,1,38983.21,23326.643,1393.857,NA,1759.713,NA,952.229,34408.645,14421.018,13066.552,9401.402,NA,NA,23326.643,1.61754482242516
2001-07-07,7,7,2001,1,39191.476,23218.134,869.957,NA,1744.404,NA,947.634,34780.205,15202.651,13884.019,9264.451,NA,NA,23218.134,1.52724245264855
2001-07-15,15,7,2001,1,38219.573,22627.675,1688.75,NA,1744.985,NA,947.578,34063.89,15624.054,13784.028,9314.504,NA,NA,22627.675,1.44825888338584
2001-07-23,23,7,2001,1,38760.741,22180.355,1480.935,NA,1725.769,NA,946.814,34510.367,15012.557,13484.697,9360.23,NA,NA,22180.355,1.47745350775354
2001-07-31,31,7,2001,1,35403.108,20323.135,1217.774,NA,1718.236,NA,950.543,31159.637,14359.062,13038.195,9360.448,NA,NA,20323.135,1.41535254879462
2001-08-07,7,8,2001,1,35291.629,19286.349,1497.721,NA,1712.279,NA,1130.42,31076.434,13764.071,12647.232,9382.554,NA,NA,19286.349,1.40120964211824
2001-08-15,15,8,2001,1,36567.398,19412.86,2143.641,NA,1723.741,NA,1395.054,33173.236,13646.32,12185.348,9522.829,NA,NA,19412.86,1.42257106677844
2001-08-23,23,8,2001,1,36525.852,19321.813,3247.943,NA,1721.656,NA,1418.589,33026.916,13396.552,11798.162,9529.627,NA,NA,19321.813,1.44229746579568
2001-08-31,31,8,2001,1,34248.21,18441.935,2609.405,NA,1718.198,NA,1536.956,30683.205,12598.038,11471.523,9577.955,NA,NA,18441.935,1.46387358094967
2001-09-07,7,9,2001,1,35334.569,18888.758,2512.314,NA,1714.958,NA,1818.675,31765.474,13019.805,11832.13,9461.048,NA,NA,18888.758,1.45077119050554
2001-09-15,15,9,2001,1,46020.968,23645.455,3163.411,NA,1716.409,NA,1848.549,42481.071,12925.254,11439.868,15933.979,NA,NA,23645.455,1.8293996388775
2001-09-23,23,9,2001,1,47169.609,23789.207,1000.848,NA,1693.558,NA,1889.48,43579.922,12565.633,11071.5,15954.992,NA,NA,23789.207,1.89319606899231
2001-09-30,30,9,2001,1,50231.112,23205.555,1467.852,NA,1695.754,NA,2398.532,46609.545,12271.56,10942.857,15822.478,NA,NA,23205.555,1.89100285538269
2001-10-07,7,10,2001,1,48222.225,22940.136,1204.144,NA,1684.419,NA,2524.007,44630.341,12758.183,11573.636,15754.508,NA,NA,22940.136,1.79807234306014
2001-10-15,15,10,2001,1,48153.352,22370.734,2478.227,NA,1685.452,NA,2591.414,44581.001,12511.075,11177.114,15528.578,NA,NA,22370.734,1.7880744860054
2001-10-23,23,10,2001,1,46754.877,22242.245,2572.255,NA,1694.883,NA,2591.931,43100.76,12091.978,10654.555,15391.343,NA,NA,22242.245,1.8394215570025
2001-10-31,31,10,2001,1,46076.19,20370.009,1288.091,NA,1676.534,NA,2640.236,42471.214,11683.826,10427.105,15518.637,NA,NA,20370.009,1.74343652498762
2001-11-07,7,11,2001,1,45067.4,19876.487,4117.066,NA,1674.841,NA,2711.396,41497.269,11823.095,10789.744,15459.284,NA,NA,19876.487,1.6811576833308
2001-11-15,15,11,2001,1,48388.054,22088.038,2376.33,NA,1677.39,NA,2821.878,44825.254,11754.253,10566.955,15415.412,NA,NA,22088.038,1.8791528479096
2001-11-23,23,11,2001,1,44761.527,20684.525,2103.832,NA,1668.462,NA,2941.897,41317.783,11433.433,10299.867,15321.864,NA,NA,20684.525,1.80912635776149
2001-11-30,30,11,2001,1,42964.93,18530.076,1697.924,NA,1674.907,NA,3275.166,39373.816,11017.876,10150.664,15367.789,NA,NA,18530.076,1.68181925445521
2001-12-07,7,12,2001,1,44102.829,19637.317,4967.001,NA,1672.792,NA,3519.507,40496.28,10852.86,9943.039,15308.508,NA,NA,19637.317,1.80941401621324
2001-12-15,15,12,2001,1,45059.062,20007.676,5235.447,NA,1675.146,NA,4059.348,41472.334,11005.243,9874.116,15373.28,NA,NA,20007.676,1.81801310520813
2001-12-23,23,12,2001,1,45183.778,19302.205,2433.134,NA,1461.356,NA,4597.386,41940.381,11073.282,10260.724,15245.545,NA,NA,19302.205,1.7431331560056
2001-12-31,31,12,2001,1,44523.833,19792.163,1940.246,NA,1454.408,NA,5046.465,41320.801,11981.25,10959.75,15132.408,NA,NA,19792.163,1.65192805425143
2002-01-07,7,1,2002,1,44245.144,19745.276,3209.452,NA,1454.653,NA,4887.59,41069.421,11964.476,10749.39,15065.102,NA,NA,19745.276,1.6503251793058
2002-01-15,15,1,2002,1.4,59337.931,27699.192,4501.911,NA,1642.663,NA,5357.55,52814.452,14478.336,10665.567,21119.52,NA,NA,19785.1371428571,1.9131474777212
2002-01-23,23,1,2002,1.4,59619.18,27277.908,5386.633,NA,1638.068,NA,5634.18,52665.635,14969.599,10863.434,20971.77,NA,NA,19484.22,1.82222035473362
2002-01-31,31,1,2002,1.4,57413.888,27449.712,2661.904,NA,1956.926,NA,5788.078,50495.508,15353.894,10960.474,20864.946,NA,NA,19606.9371428571,1.78780132258305
2002-02-07,7,2,2002,1.4,58020.152,28156.923,2770.954,NA,1957.707,NA,5941.514,51073.666,19903.264,11953.848,20891.985,NA,NA,20112.0878571429,1.4146887163834
2002-02-15,15,2,2002,1.8,70294.344,24419.543,4091.141,NA,10866.842,300,6553.196,60134.422,20627.084,12348.961,26873.443,NA,NA,13566.4127777778,1.18385822251948
2002-02-23,23,2,2002,2,76583.328,28067.92,5219.557,NA,9771.458,300,6893.552,64616.092,20724.077,12603.913,29857.671,NA,NA,14033.96,1.3543628505144
2002-02-28,28,2,2002,2.15,81007.955,29822.241,5414.468,NA,10107.013,300,7296.646,67689.618,20718.799,12934.642,31984.173,NA,NA,13870.8097674419,1.43938077684908
2002-03-07,7,3,2002,2.15,81779.225,29688.577,4640.072,NA,10166.619,300,7533.364,67832.227,22013.744,13468.661,32248.16,NA,NA,13808.6404651163,1.34863824163668
2002-03-15,15,3,2002,2.38,87982.526,31807.242,5053.437,NA,10189.758,500,7780.823,72113.274,21459.495,13931.675,35712.841,38.409,NA,13364.387394958,1.48219899862508
2002-03-23,23,3,2002,2.38,87183.139,30700.461,5526.081,NA,9924.024,500,8513.852,71344.069,20569.435,13708.836,35636.509,208.613,NA,12899.3533613445,1.49252816132286
2002-03-31,31,3,2002,2.9,102413.355,37061.122,6004.663,NA,9805.125,500,9218.001,82082.257,20461.631,14032.622,43421.344,323.107,NA,12779.6972413793,1.81124965062658
2002-04-07,7,4,2002,2.68,96514.343,33997.851,5811.625,NA,9601.926,700,10012.019,78205.186,21040.014,14049.491,39728.944,403.1,NA,12685.7652985075,1.61586636776953
2002-04-15,15,4,2002,2.9,102316.042,36064.51,5894.282,NA,9129.259,700,10892.788,82184.284,20654.579,14063.512,42785.079,476.238,NA,12436.0379310345,1.74607819408955
2002-04-23,23,4,2002,3.15,109584.21,38794.342,4813.227,NA,9273.149,700,11158.206,87513.355,20516.836,14069.923,46735.615,559.722,NA,12315.6641269841,1.89085402836968
2002-04-30,30,4,2002,2.95,104337.144,35903.855,6252.327,NA,8733,700,12378.629,83570.958,21279.044,14809.909,44160.495,317.05,NA,12170.7983050847,1.68728703225577
2002-05-07,7,5,2002,3.2,111267.851,38335.381,6167.008,NA,8881.417,700,12565.325,88468.194,21379.192,15050.516,48166.202,362.561,NA,11979.8065625,1.79311645641238
2002-05-15,15,5,2002,3.25,115491.463,35158.133,6050.691,NA,8821.75,700,13820.925,92329.14,21900.602,15354.671,48563.709,663.041,NA,10817.8870769231,1.60535007211217
2002-05-23,23,5,2002,3.45,121348.635,36440.809,7778.682,NA,8307.802,700,15202.618,96525.548,21446.204,15248.255,52145.06,735.358,NA,10562.5533333333,1.69917291656836
2002-05-31,31,5,2002,3.6,125464.271,36667.43,5853.197,NA,8479.314,700,16136.087,99087.661,20782.057,15030.278,54770.825,867.282,NA,10185.3972222222,1.76437924311342
2002-06-07,7,6,2002,3.65,126759.181,36695.535,5520.93,NA,8759.092,700,16282.776,99993.281,20490.365,15185.543,55576.586,993.345,NA,10053.5712328767,1.79086780542953
2002-06-15,15,6,2002,3.5,122473.837,34746.712,6571.054,NA,8672.073,700,16558.406,96641.752,20359.249,15154.364,53166.135,1021.765,NA,9927.632,1.70667945561253
2002-06-23,23,6,2002,3.61,124661.129,35222.694,6516.124,NA,7932.258,700,17645.584,97799.785,20194.316,14913.877,54415.115,1127.823,NA,9756.97894736842,1.74418851324303
2002-06-30,30,6,2002,3.8,131825.649,36591.282,7653.396,NA,8041.272,700,18159.519,103256.889,20189.28,14747.919,59336.382,1299.813,NA,9629.28473684211,1.81241143814935
2002-07-07,7,7,2002,3.57,126029.265,33928.542,7431.517,NA,7956.754,700,18197.211,99036.684,20167.518,15258.267,56215.823,1232.112,NA,9503.79327731093,1.68233602171571
2002-07-15,15,7,2002,3.6,124294.967,32247.754,7470.85,NA,7491.103,700,18871.706,97143.606,20336.265,15579.294,55888.658,1566.888,NA,8957.70944444444,1.5857264841897
2002-07-23,23,7,2002,3.62,124851.862,32375.568,6892.664,NA,7508.957,700,19008.537,97354.979,20425.688,15343.291,56150.808,1522.07,NA,8943.5270718232,1.58504173763939
2002-07-31,31,7,2002,3.68,126705.117,33069.631,6574.717,NA,7355.846,700,19549.809,98416.469,20519.876,15058.569,56770.758,1625.169,NA,8986.31277173913,1.61159019674388
2002-08-07,7,8,2002,3.63,125395.18,32599.119,6514.127,NA,7295.046,700,19861.658,97337.107,20597.61,15096.531,55665.28,1849.398,NA,8980.47355371901,1.5826651247402
2002-08-15,15,8,2002,3.64,126594.561,32884.555,7406.591,NA,7266.882,700,20196.923,98385.479,21191.219,15280.232,56166.895,2066.176,NA,9034.21840659341,1.55180100776647
2002-08-23,23,8,2002,3.59,126788.287,32663.231,6282.403,NA,7257.637,700,21656.615,98555.356,21229.799,15121.678,55040.141,2423.216,NA,9098.3930362117,1.53855582900243
2002-08-31,31,8,2002,3.62,128667.956,32949.395,6334.85,NA,7347.058,700,22130.374,99746.228,21283.199,14915.642,56055.371,2493.383,NA,9102.04281767956,1.54814109476682
2002-09-07,7,9,2002,3.63,129595.759,33896.495,7209.194,NA,7076.562,700,22109.127,100456.76,21593.467,15008.536,56358.963,2456.405,NA,9337.87741046832,1.5697569547308
2002-09-15,15,9,2002,3.63,126394.296,34161.827,5973.705,NA,3453.824,700,22565.163,96708.718,22513.391,15230.385,56052.502,2410.668,NA,9410.97162534435,1.51740033298404
2002-09-23,23,9,2002,3.66,127797.526,34683.961,6430.281,NA,3872.681,700,22734.549,97240.744,22858.987,14993.62,56241.828,2486.598,NA,9476.49207650273,1.5173008760187
2002-09-30,30,9,2002,3.75,130443.734,35265.951,6883.894,NA,4090.125,700,23017.6,98644.353,22607.556,14856.834,57735.658,2626.056,NA,9404.2536,1.55991877229011
2002-10-07,7,10,2002,3.75,130396.108,35246.671,6868.812,NA,4106.062,700,23017.383,98576.953,22731.882,15255.829,57231.822,2631.1,NA,9399.11226666667,1.55053906227386
2002-10-15,15,10,2002,3.7,129590.849,34993.994,7024.03,NA,4068.782,700,23009.248,98289.328,23643.873,15506.271,56290.976,2858.867,NA,9457.83621621622,1.48004491480732
2002-10-23,23,10,2002,3.62,128230.18,35156.271,7271.705,NA,4103.889,700,22965.683,97530.184,23874.81,15178.501,54859.845,3150.967,NA,9711.6770718232,1.47252568711542
2002-10-31,31,10,2002,3.55,127398.748,35083.209,6990.407,NA,4471.12,817.262,22798.934,96953.028,24402.419,15187.654,53889.98,3131.173,NA,9882.59408450704,1.4376939023955
2002-11-07,7,11,2002,3.54,128290.28,34710.682,7244.896,NA,4461.822,817.262,23118.987,97615.8,24597.136,15751.523,54138.655,3185.452,NA,9805.27740112994,1.41116762536907
2002-11-15,15,11,2002,3.56,129945.195,34807.471,6162.982,NA,4669.311,1530.104,22884.505,99095.823,25454.969,15879.751,54716.385,3179.766,NA,9777.37949438202,1.36741360792857
2002-11-23,23,11,2002,3.51,129050.083,34688.024,6175.798,NA,4620.52,2636.319,22858.426,98649.181,25806.385,15798.172,53866.894,3215.363,NA,9882.62792022792,1.34416439962436
2002-11-30,30,11,2002,3.57,131046.652,35778.754,5841.7,NA,4624.822,2636.319,22957.926,100124.143,26362.8,16074.327,54551.664,3109.303,NA,10022.0599439776,1.35716820671552
2002-12-07,7,12,2002,3.53,125764.699,35792.126,6853.22,NA,4598.095,2636.319,22951.324,95291.829,26951.048,17147.234,53994.005,3087.728,NA,10139.4124645892,1.32804208578457
2002-12-15,15,12,2002,3.5,126019.824,35904.985,6849.148,NA,4681.789,2636.319,22902.235,95983.498,27502.546,17522.473,54155.229,3108.099,NA,10258.5671428571,1.30551495123397
2002-12-23,23,12,2002,3.49,126941.723,36182.705,6424.674,NA,4535.914,2636.319,23283.641,96805.909,28273.09,18589.394,54166.76,3136.953,NA,10367.5372492837,1.27975771307629
2002-12-31,31,12,2002,3.363,124972.605,35230.589,2975.769,NA,4625.72,3723.568,23431.022,95903.312,29151.148,18801.735,52393.742,3220.819,NA,10475.9408266429,1.20854893947916
2003-01-07,7,1,2003,3.329,124550.041,35304.995,7068.484,NA,4626.59,700,23335.748,95880.223,29866.949,18970.61,51588.612,3281.857,NA,10605.2853709823,1.18207571185125
2003-01-15,15,1,2003,3.304,124662.788,35447.506,7625.037,NA,4682.317,753.348,23339.465,96168.959,29881.303,18788.081,51428.886,3732.077,NA,10728.6640435835,1.18627711783519
2003-01-23,23,1,2003,3.063,113916.407,25324.532,5708.652,NA,4560.931,4370,23269.196,87892.528,29611.129,18591.55,44889.486,3876.122,NA,8267.88507998694,0.855236961751779
2003-01-31,31,1,2003,3.24,121978.923,30214.788,5753.362,NA,4702.557,4370,23283.824,94362.2,29491.635,18583.712,50925.041,4017.094,NA,9325.55185185185,1.02452061406565
2003-02-07,7,2,2003,3.146,119296.606,28973.293,5302.836,NA,4637.084,4490,23262.083,93058.407,29187.649,18950.825,49513.906,4131.353,NA,9209.56547997457,0.992655934707177
2003-02-15,15,2,2003,3.117,118996.239,29422.429,5208.059,NA,4591.952,4490,23257.424,92492.538,29026.453,18873.205,48837.738,4167.473,NA,9439.3419955085,1.01364190106177
2003-02-23,23,2,2003,3.232,124669.563,33114.04,5600.341,NA,4630.35,4490,23262.114,97122.928,30027.294,18804.696,50695.059,4245.356,NA,10245.6806930693,1.10279800770592
2003-02-28,28,2,2003,3.182,122551.331,32734.513,5315.019,NA,4465.701,3490,22955.293,95639.548,30163.514,18886.905,50036.218,4134.279,NA,10287.4019484601,1.08523539399289
2003-03-07,7,3,2003,3.181,123011.789,32694.639,5271.37,NA,4600.75,3490,23032.943,95953.479,30184.406,19448.508,50248.113,4236.652,NA,10278.100911663,1.08316323998557
2003-03-15,15,3,2003,3.108,121011.052,32090.708,4847.886,NA,4544.677,3490,23018.936,94687.731,30301.272,19391.016,48978.51,4149.985,NA,10325.1956241956,1.05905481459656
2003-03-23,23,3,2003,3.019,119783.578,31726.587,5219.705,NA,4490.93,3490,23454.024,94331.984,30498.505,19216.012,47700.339,4126.2,NA,10508.9721762173,1.04026695734758
2003-03-31,31,3,2003,2.871,115546.06,30193.001,4515.052,NA,4470.236,2878,23571.077,91205.468,30667.369,19416.651,45444.266,4139.896,NA,10516.5451062348,0.984531832515531
2003-04-07,7,4,2003,2.902,116414.538,30527.575,4260.569,NA,4564.14,2878,23547.374,91703.816,30734.026,19956.659,45880.613,4238.712,NA,10519.4951757409,0.993282656818212
2003-04-15,15,4,2003,2.924,116720.534,30634.23,7205.341,NA,4535.971,2878,23542.735,91450.718,30866.217,20243.062,46011.519,4296.4,NA,10476.8228454172,0.992484112970501
2003-04-23,23,4,2003,2.855,115531.717,30251.738,3025.978,NA,4541.124,2878,23478.859,90877.632,31012.743,19828.974,45311.74,4434.638,NA,10596.0553415061,0.975461538503705
2003-04-30,30,4,2003,2.855,116662.03,31319.792,2683.753,NA,3982.838,2778,23528.171,91871.109,31474.658,19844.425,45329.003,4334.635,NA,10970.1548161121,0.995079660595518
2003-05-07,7,5,2003,2.796,111341.497,30750.859,4787.667,NA,4009.189,3478,17903.695,92696.311,31976.915,20304.566,45057.485,4571.368,NA,10998.1613018598,0.961658089906422
2003-05-15,15,5,2003,2.768,111349.488,29767.986,2594.054,NA,3994.543,4678,17899.764,96561.463,33221.66,20470.55,44884.055,4690.501,NA,10754.3302023121,0.896041498227361
2003-05-23,23,5,2003,2.839,114745.651,31357.389,2205.501,NA,4280.263,4678,17879.008,99229.867,33739.986,20454.665,46379.88,5067.298,NA,11045.2233180697,0.929383580657087
2003-05-31,31,5,2003,2.882,116999.295,32784.78,4611.758,NA,4942.346,4878,17981.767,101054.639,34149.188,20726.71,46677.999,5339.469,NA,11375.7043719639,0.96004566785014
2003-06-07,7,6,2003,2.822,116207.504,32899.213,2767.307,NA,5205.568,4878,17905.48,100929.495,34848.95,21557.356,45629.789,5438.262,NA,11658.1194188519,0.944051772004609
2003-06-15,15,6,2003,2.838,116957.47,32502.697,4466.519,NA,5570.716,5178,17906.901,101544.735,36243.228,21825.231,46129.084,5445.725,NA,11452.6768851304,0.896793657562731
2003-06-23,23,6,2003,2.803,116935.65,32890.245,4485.19,NA,5972.933,5178,17901.072,103380.17,37269.998,21780.882,46837.107,5489.33,NA,11733.9439885837,0.88248582680364
2003-06-30,30,6,2003,2.794,118424.311,34040.174,6188.168,NA,6195.897,5178,18015.729,103437.694,37674.547,22246.13,45578.3,5977.633,NA,12183.3120973515,0.903532403455309
2003-07-07,7,7,2003,2.795,121074.784,36438.704,5921.934,NA,6297.716,5178,17961.578,105634.686,37974.298,23571.142,45787.533,5869.316,NA,13037.1033989267,0.959562280782649
2003-07-15,15,7,2003,2.765,112856.71,36486.653,3900.09,NA,5140.337,5178,17957.113,105297.683,38180.105,23809.929,44912.796,6335.37,NA,13195.8962025316,0.955645695578888
2003-07-23,23,7,2003,2.786,108664.151,34483.135,4506.439,NA,5305.4,5358,17960.055,100876.944,37834.255,23749.007,42357.883,6910.038,NA,12377.291816224,0.91142629873378
2003-07-31,31,7,2003,2.88,115159.81,38831.465,3718.458,NA,6020.63,5358,17763.982,106297.143,38573.095,24012.507,46925.627,7001.025,NA,13483.1475694444,1.00669819209477
2003-08-07,7,8,2003,2.931,119415.197,39263.137,2020.297,NA,6132.641,5358,17712.12,110416.152,38198.209,24867.213,47641.053,7218.771,NA,13395.8161037189,1.02787900343705
2003-08-15,15,8,2003,2.896,118153.653,38590.339,2147.864,NA,6255.342,5358,17722.026,109257.216,39007.283,24835.767,46935.626,6985.357,NA,13325.393301105,0.98931112428415
2003-08-23,23,8,2003,2.935,119252.148,39132.284,1810.905,NA,6695.525,5358,17727.876,109863.373,39352.376,24539.245,47141.656,7165.184,NA,13332.9758091993,0.994407148376505
2003-08-31,31,8,2003,2.972,121980.614,40371.591,1864.747,NA,6938.659,5358,17757.185,112396.181,39812.832,24872.74,48376.235,7250.49,NA,13583.980820996,1.01403464591517
2003-09-07,7,9,2003,2.961,122166.11,40392.499,1891.68,NA,7242.017,5358,17701.324,112368.692,39958.257,25885.587,48251.338,7313.481,NA,13641.5059101655,1.0108673909375
2003-09-15,15,9,2003,2.894,109249.897,31270.141,1916.626,NA,7452.672,10358,17687.523,100113.319,39408.745,25833.213,39304.904,7289.151,NA,10805.1627505183,0.793482284198596
2003-09-23,23,9,2003,2.911,125305.854,39085.921,1964.716,NA,7579.134,10433,17690.227,116672.928,39704.414,25269.559,47886.405,7261.553,NA,13426.9738921333,0.984422563194107
2003-09-30,30,9,2003,2.906,121033.82,38949.728,1274.735,NA,7828.441,5792,17727.859,111844.167,40477.623,25320.206,47527.02,7563.755,NA,13403.2099105299,0.962253341803198
2003-10-07,7,10,2003,2.878,120386.987,38732.698,3048.877,NA,7848.825,5555,17668.046,111642.326,41144.246,26151.293,47407.958,7751.502,NA,13458.1994440584,0.941387964674331
2003-10-15,15,10,2003,2.837,118590.007,37829.166,3795.731,NA,8038.744,5305,17658.103,110377.013,41487.451,26036.567,46617.805,7940.264,NA,13334.2143108918,0.911821890431398
2003-10-23,23,10,2003,2.853,117725.003,38114.606,4617.11,NA,6490.956,5305,17658.604,109199.37,42200.692,25378.863,47003.027,8023.498,NA,13359.4833508587,0.903174905283544
2003-10-31,31,10,2003,2.863,119081.054,36939.867,3095.157,NA,6656.33,7205,17725.94,110411.402,42946.426,25682.15,47382.681,8240.728,NA,12902.5033181977,0.860138326760881
2003-11-07,7,11,2003,2.86,118210.861,36730.133,2977.536,NA,6729.522,7205,17603.748,110158.973,43043.955,26599.213,46770.691,8399.434,NA,12842.7038461538,0.853316871091423
2003-11-15,15,11,2003,2.858,120517.17,38602.508,3218.29,NA,6747.865,7205,17603.389,111981.216,43403.485,26339.75,47179.634,8504.086,NA,13506.8257522743,0.889387292287705
2003-11-23,23,11,2003,2.88,120490.852,38568.82,3305.578,NA,6670.993,7205,17606.39,111654.998,43860.893,26164.555,47250.863,8602.015,NA,13391.9513888889,0.879344157447957
2003-11-30,30,11,2003,2.977,124239.169,40137.942,3006.816,NA,7045.172,7205,17716.19,113572.013,44157.342,26690.805,48871.625,8627.271,NA,13482.6812227074,0.908975499476395
2003-12-07,7,12,2003,2.971,125577.898,40859.151,4103.916,NA,7321.722,7205,17658.926,114932.325,44548.58,27991.773,49278.28,8698.817,NA,13752.6593739482,0.91718189446218
2003-12-15,15,12,2003,2.956,125773.261,39618.644,5324.126,NA,7469.831,8305,17651.773,116119.26,45034.766,28261.601,49403.379,9332.427,NA,13402.7889039242,0.879734647671979
2003-12-23,23,12,2003,2.966,128842.788,41738.962,5628.645,NA,7873.366,8468.775,17656.503,119128.562,46410.81,29685.288,49814.187,9280.487,NA,14072.4753877276,0.8993370725484
2003-12-31,31,12,2003,2.934,127302.573,41432.605,3611.466,NA,7790.498,7368.775,17812.709,117640.421,46391.026,30315.797,49435.592,9563.33,NA,14121.542263122,0.893116806685845
2004-01-07,7,1,2004,2.857,126142.345,40933.38,4984.422,NA,8122.856,7368.775,17746.383,117417.274,46755.137,30079.5,48539.097,9780.239,NA,14327.3993699685,0.875484120600481
2004-01-15,15,1,2004,2.877,127533.14,41655.392,4879.292,NA,8123.034,7368.775,17748.094,118549.182,47066.07,29159.36,48961.145,9904.761,NA,14478.7598192562,0.885040794780614
2004-01-23,23,1,2004,2.911,128866.395,42558.52,5435.799,NA,8090.654,7368.775,17753.437,119561.934,47080.124,28224.991,49597.343,10228.543,NA,14619.8969426314,0.903959386343162
2004-01-31,31,1,2004,2.943,131342.427,43906.196,7117.279,NA,7856.17,7368.775,17752.087,122292.904,46993.447,28546.031,50735.425,10623.41,NA,14918.8569486918,0.934304648901367
